;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
4465;A Home with a View;A billboard wreaks havock in a Hong Kong family life. The Lo family live in an old  flat in the middle of a noisy neighborhood: father, mother, unemployed son, teenage daughter and his elderly, disabled father. Now a billboard is blocking their view and their already chaotic life becomes sheer madness.;2019;Unknown;92;['comedy', 'drama'];['HK'];5.9;301.0
4466;The Claudia Kishi Club;"Asian American creatives pay passionate tribute to the iconic, stereotype-busting ""Baby-Sitters Club"" character in this heartfelt documentary short.";2020;Unknown;17;['documentation'];['US'];Unknown;Unknown
4467;A Trash Truck Christmas;When Santa crash-lands in the junkyard on Christmas Eve, Hank, Trash Truck and their animal friends all have a hand in rescuing the holiday for everyone.;2020;G;28;['action', 'family', 'animation', 'comedy'];['US'];5.5;214.0
4468;RattleSnake: The Ahanna Story;"Ahanna, a young gentleman who decides to rob the life he always wanted and dreamt of. He assembles a group of men called ""The Armadas"" with several different skills, carrying out a series of spectacular heists. But things takes a swift u-turn and the gang suddenly find themselves with better enemies on both sides.";2020;Unknown;135;['drama'];[];4.7;110.0
4469;The Bling Lagosians;As each member of the Holloway family works to solve their problems, they prepare for Mopelola's party, which will clearly become the year's biggest society event. But the buzz about the party compels the Asset Management Corporation to foreclose on ST. IVES, the family business, after the death of Akin Holloway's his godfather Baba Eko, who had been protecting him. He must then fight a bigger battle: getting Mopelola to cancel her party and maintain a low profile to get them off the radar while he tries to save the business.;2019;Unknown;97;['drama'];['NG'];6.4;94.0
4470;Sitara;A Bangaldeshi housewife crosses the border to start her a new life where she struggles to deal with the pain and betrayal of her own family and making a living on her own.;2019;Unknown;128;['drama', 'animation'];['IN'];8.0;5.0
4471;Léa & I;Best friends travel though Latin America meeting shamans, experimenting with plant medicines, and wondering about what makes a life well-lived when one of them might have half the time to live it.;2019;Unknown;84;['documentation'];['US'];6.5;215.0
4472;Mundina Nildana;Three different people with three different goals set out on a liberating journey that is supposed to take them to their next destination in life.;2019;Unknown;106;['drama', 'romance', 'comedy'];['IN'];6.2;364.0
4474;Tuna Girl;A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.;2019;Unknown;89;['drama', 'comedy'];['JP'];6.1;148.0
4475;Mo Gilligan: Momentum;Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club.;2019;Unknown;64;['comedy'];['GB'];6.3;439.0
4476;This Lady Called Life;Becoming a chef is Aiye’s greatest desire. But. She is a young, struggling, single mother who has been abandoned by her family. To settle for defeat, or to fight against all odds to become the chef of her dreams? That is the question.;2020;Unknown;120;['drama'];['NG'];6.7;65.0
4477;Andre and His Olive Tree;Chef André Chiang is returning his Michelin stars, and has publicly declared that he is returning to his roots after 30 years. What would make him do so? How does the perfectionist define success? What haunts him at night?  Following Chef André weeks before he officially closes his restaurant, we chart his emotional journey, and dive into nostalgic elements of his life. From how he first fell in love with cooking as a result of his mother’s influence, to the challenges that he faced when he first learnt cooking in France, we tell the story of a passionate and determined individual, now ready for the next season of his life.;2020;Unknown;104;['documentation'];['SG'];6.7;207.0
4478;Go! Go! Cory Carson: The Chrissy;"The Carson kids win a talent show with a dance that Cory created. But when ""The Chrissy"" catches on, his little sister gets all of the attention.";2020;G;42;['animation', 'family'];['US', 'FR', 'JP'];Unknown;Unknown
4479;Guddiyan Patole;Guddiyan Patole is a Punjabi movie starring Sonam Bajwa, Gurnam Bhullar and Nirmal Rishi in prominent roles. It is a drama directed by Vijay Kumar Arora, with Jagdeep Sidhu as writer, forming part of the crew.;2019;Unknown;127;['comedy', 'drama'];['IN'];7.0;740.0
4480;Maradona's Legs;"During the 1990 World Cup, two young Palestinian boys are on a quest for “Maradona’s legs”; the last missing sticker that they need in order to complete their world cup album and win a free Atari.";2019;Unknown;24;['drama', 'comedy'];['AF', 'DE', 'PS'];Unknown;Unknown
4481;Kaamyaab;The human drama is based on an interesting premise of a seasoned character actor who decides to come out of retirement and begin a quest for a record of some sorts, that elusive 500th role, the one for which he shall be remembered forever.;2020;PG;109;['comedy', 'drama'];['IN'];Unknown;Unknown
4482;Santana;Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago. They may kill each other before capturing the bad guys.;2020;Unknown;106;['action', 'crime', 'drama'];['ZA', 'AO'];3.8;984.0
4483;Hunter in the Blue Side of Manchester;To honor his father, a diligent college graduate takes on the daunting goal of becoming a reporter for an English Premier League soccer club.;2020;Unknown;89;['drama'];['ID'];5.7;46.0
4485;Tarung Sarung;Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business.;2020;Unknown;115;['drama', 'action', 'sport', 'thriller'];['ID'];5.9;196.0
4486;A Go! Go! Cory Carson Summer Camp;Cory's spending the summer at Camp Friendship with his best friend, Freddie. But jealousy flares when Freddie brings his cousin Rosie along for the ride.;2020;Unknown;20;['animation'];['US'];Unknown;Unknown
4487;True: Wuzzle Wegg Day;Spring has sprung in Rainbow City, and Wuzzle Wegg Day is right around the corner! But Bartleby's convinced that a Wegg-stealing monster is on the loose.;2020;Unknown;23;['animation'];['CA'];Unknown;Unknown
4489;Gold Statue;A prized gold statue drives two best buddies on an adventure to find it and unlock its powers. But does the statue even really exist - and if found, does it really hold magical powers?;2019;Unknown;145;['drama', 'comedy'];['NG'];6.2;52.0
4490;The Zoya Factor;An advertising agency executive Zoya Singh Solanki meets the Indian cricket team and ends up becoming their lucky charm at the 2011 Cricket World Cup.;2019;Unknown;134;['romance', 'sport', 'comedy', 'drama'];['IN'];4.3;2451.0
4491;Hello, Love, Goodbye;A bartender romances a domestic helper despite the fact that she is moving to Canada.;2019;Unknown;118;['drama', 'romance'];['HK', 'PH'];7.3;1050.0
4492;Super Monsters Furever Friends;On the first night of spring, the Super Monsters gather for food, fun and games in the park -- and get to meet their adorable new pets!;2019;Unknown;58;['fantasy', 'animation'];[];5.7;70.0
4493;Hot Gimmick: Girl Meets Boy;A quiet teen's life is shaken up when she's forced to be her arrogant neighbor's slave. He loves her, but they both have a lot to learn about trust.;2019;Unknown;119;['drama', 'romance'];['JP'];4.4;454.0
4494;Yeh Ballet;Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.;2020;PG-13;117;['drama'];['IN'];7.5;1335.0
4496;Andhaghaaram;As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.;2020;Unknown;171;['thriller', 'horror'];['IN'];7.6;3746.0
4497;Liss Pereira: Reteniendo Liquidos;A Pregnant Liss Pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.;2019;Unknown;59;['comedy'];[];6.4;94.0
4500;Wave of Cinema: Filosofi Kopi;Following all the singers from Filosofi Kopi's soundtracks, this concert talked about coffee and how life changed 'cause of it.;2020;Unknown;90;['documentation', 'music'];['ID'];Unknown;Unknown
4501;Hire a Woman;A young man attends a college reunion with a fake girlfriend in an attempt to make his ex jealous.;2019;Unknown;109;['romance', 'comedy'];[];7.1;32.0
4502;Super Monsters Save Christmas;On Christmas Eve, the Super Monsters get together to make decorations, but end up having to find Santa's missing reindeer in order to save their holiday.;2019;G;24;['family', 'animation', 'fantasy'];['US'];4.8;57.0
4503;True: Tricky Treat Day;It's up to True and her friends to save the day when a hungry Yeti sneaks a forbidden treat and fills the kingdom with Howling Greenies.;2019;Unknown;23;['animation', 'family'];[];Unknown;Unknown
4504;I'm Leaving Now;After 16 years in Brooklyn, working three low-paying jobs and sending the bulk of his earnings to his wife and children, undocumented immigrant Felipe decides to return home to his family in Mexico. But when he informs them of his plans, he discovers that they've squandered the money, are deeply in debt and don’t want him to return. They need him to stay in the U.S. and continue to earn.;2019;Unknown;74;['documentation', 'european'];['MX', 'US'];6.6;111.0
4505;Ludo;Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.;2020;PG-13;150;['crime', 'comedy', 'drama', 'action'];['IN'];7.6;37528.0
4506;Mallesham;The life of Padma Shri winner Chintakindi Mallesham, who invented the ASU machine that processes yarn for sarees mechanically, is being recreated in this biopic.;2019;Unknown;131;['drama'];['IN'];8.3;1045.0
4507;Super Monsters: The New Class;A new class of pint-sized preschoolers arrives at Pitchfork Pines, and the Super Monsters take their superpowers to the next level - the Purple Room.;2020;Unknown;24;['animation'];['CA'];Unknown;Unknown
4508;Mike Epps: Only One Mike;A 2019 stand-up comedy special by comedian Mike Epps, where he tackles sexual misconduct, special education, aging body parts and more.;2019;Unknown;63;['comedy'];['US'];4.7;306.0
4509;Kill Me If You Dare;Kill Me Darling is the story of a couple who decide to kill each other. Okan and Demet are married couple for 5 years. However, despite their years together, their relationship is not very good. The love of the two started like a fairy tale, continued with great excitement and reached a happy end. However, as their lives began to become ordinary after marriage, that sense of excitement within the couple began to die. At the end of 5 years, they become overwhelmed by each other. Even though they want different lives, the young couple, who cannot express it and start to become nervous to each other without making a sound, become a victim of a great misunderstanding on their wedding anniversary. As a result of the mistake, the husband and wife of 5 years decide to kill each other..;2019;Unknown;104;['romance', 'comedy'];['TR'];4.4;1764.0
